gene,mean_expression
COMMD6,0.6275600938508842
SERPING1,0.6270906609661927
LGMN,0.6267107396775129
YTHDF2,0.6251276349587156
GLRX3,0.6249551544619711
MZT2A,0.624841960948824
CIB1,0.6241290416839896
FOSL2,0.6238607786201089
HNRNPUL1,0.6238542032360241
RAB25,0.6235428615319019
SOD3,0.6235299795027206
SERPINB6,0.6233971576570281
BUD31,0.6233055889113059
CAB39,0.6231214725319912
GPC1,0.6228433094227945
RPS6KA4,0.622148487864938
AURKAIP1,0.6220368281598913
CMTM6,0.6219962011800696
TECR,0.6214145634150663
MPZL1,0.6211351743893118
COPE,0.620821441640917
C7orf73,0.620620835350444
LGALSL,0.6204894061958948
EIF3D,0.6198849483140257
COLGALT1,0.6198841066451262
EIF1AX,0.6197173505626767
SEC62,0.6193293155670561
TALDO1,0.6189986180193376
SYPL1,0.6187692031955088
DEK,0.6186758025444501
C17orf89,0.6185464076451118
PSMC3,0.6179802989624193
CITED4,0.6178006987451323
PPP2CA,0.6176335747470919
TMEM219,0.6158574873840572
FASN,0.6158108406805045
ARPC5L,0.6151292447913561
MCAM,0.6148476563887486
RPL22L1,0.6146746915055822
GSPT1,0.6143756586293511
FURIN,0.6142350900054767
LRRC59,0.6140196752666638
MANF,0.6133334994661492
NENF,0.6132088699778974
FKBP10,0.6128437793659454
STOM,0.6125500487373364
BRD2,0.6123590897151966
RPS27L,0.6118898773627566
RAB18,0.6114807533507316
GSTK1,0.6111259790791186
CFD,0.6110240775869776
NAGK,0.6107911398473954
ERH,0.6101530892466078
ATL3,0.6100241773767977
YARS,0.609472716387534
XBP1,0.6088861417740781
PAPOLA,0.6086592497612466
IPO5,0.6085780220019896
NCKAP1,0.6084496327089948
G3BP1,0.6082236869939116
RAB5C,0.6079600209135883
MRC2,0.6078813990812428
SELM,0.6074754545921521
CNDP2,0.6072638186299248
DEFB103A,0.6072185759907527
IFI27L2,0.6066495001020021
HNRNPA0,0.605814805340688
AC113404.1,0.6057930558130441
GNG5,0.6056836447771022
PRDX5,0.605373623108627
TMEM50A,0.6052223603851747
PLTP,0.6048916849178194
LAP3,0.6048719682884927
AUP1,0.6045048857810876
NID1,0.6040809661248662
GAS6,0.6033902370327751
HK1,0.6025421632244098
RAB1A,0.6022087453266248
TGM1,0.600794414440725
PROM2,0.6007087060207168
TPBG,0.6005837363715203
C1orf122,0.6004164443160129
EHD2,0.6003233723293077
DEFB103B,0.6003098525106907
AKR1A1,0.5996536223698925
STOML2,0.599438580209451
SLC39A1,0.5986109847412598
STK24,0.5978602753668432
CTGF,0.5972041763019877
ATP2B4,0.596800096925126
MRPL37,0.5965592171873478
SLC25A39,0.5959910192829094
PRPF19,0.5957811871013104
HIPK3,0.5948073247459945
MUCL1,0.5942642550348052
SDF4,0.5942609527746573
RNF7,0.5942196181377039
TSPYL1,0.59409447453472
PPP2R5C,0.5935080758487152
RHOD,0.593175347672393
EIF3I,0.5929692297285756
MAP4K4,0.5927537074991015
WARS,0.5925631439251615
CRTAP,0.5911667327464416
EIF4EBP1,0.5901732030293799
CAPZA1,0.5899633271804708
MMP9,0.5898417955794871
MAPK6,0.5887495411054188
PFKL,0.5883467805553351
CAV2,0.5875195409387153
PYGL,0.587193772640844
VAMP3,0.5871677538811766
CCT2,0.5869063075311136
DYNLRB1,0.5867418493853499
B4GALT1,0.5860472411805431
SQSTM1,0.5859443840897636
PSMA5,0.5859297230987754
SRSF1,0.5858081631017047
UQCRC2,0.5857110156720837
CASP14,0.5856999210421218
ESD,0.5855306778226467
OLFML2B,0.5850152357277886
TFG,0.5847096564063173
PTGFRN,0.5839069387968013
ABI1,0.5838412372087012
TPD52L2,0.5832980698504985
PLK2,0.5831200790819743
CNIH1,0.582945747535355
PLPP3,0.5829448504311754
DRAP1,0.5822200879010538
AP1B1,0.5821128591204321
CTSZ,0.5817425528306834
PHPT1,0.5815538861202878
ALDH2,0.5814245872150193
FDFT1,0.5812240175113378
ASAH1,0.581145847450621
GNG12,0.5799936910733482
DDX6,0.5798589065177551
TCF25,0.5793191436308109
ABLIM1,0.5790951375831042
SQRDL,0.5787638834868836
IGFBP2,0.5772255973902759
RBP1,0.5756697021178062
POLR2G,0.5751358199593247
GLUD1,0.5750826962094828
NDUFAB1,0.5746969659103464
LCE3D,0.5746774257265574
GADD45GIP1,0.5744732656324936
RALY,0.5744101346920658
RPL39L,0.5741648087833101
CHP1,0.5740971345183076
TNS4,0.5738202074900368
STAB1,0.5738070825768622
ISG15,0.5737859073113527
RARS,0.5737544607543787
CBR1,0.5731561470110684
MBD2,0.5724674982839073
PTP4A1,0.572456960769876
CYC1,0.5723188607799297
ARPP19,0.5718396282353938
SUMO3,0.5714488484409471
C1orf43,0.5710752379173869
TMEM154,0.5710223508344976
TMEM123,0.5709686463341018
RBMS1,0.5709489530926903
SPON2,0.5709366402434592
POLR1D,0.570533641570846
RNF11,0.570250927193078
SF3B6,0.5700547973446498
COL12A1,0.5698397578239836
SEPT2,0.569593658855814
PSMA1,0.5691674435079492
HSPA9,0.568771913006211
C11orf58,0.5683951061095623
CAPRIN1,0.5679455324020607
CLEC2D,0.5676492669477763
JUND,0.5675166705684946
EFNB1,0.5672698611553931
PPP2R1A,0.566938579329197
SSRP1,0.5668943955606183
BRI3,0.566467476873011
EWSR1,0.5654200650258174
CSE1L,0.5649710403668959
PECAM1,0.5648123105334131
GPX3,0.5647016673638726
YKT6,0.564126694291238
MAGED1,0.5639323347945087
CHMP3,0.5637601475595244
TMBIM1,0.5624114157298937
MSMO1,0.5618612024908429
LSM7,0.5617478026064816
CHMP2A,0.5616721227172984
LAMTOR5,0.5616688453499844
NSG1,0.5616172744540979
SNF8,0.5612163433669418
AK2,0.5611609185965646
PALLD,0.5611199000911997
C1QA,0.5604342182493762
RBM39,0.5601975840843276
ARF4,0.5601114209075242
PTEN,0.5600447378904614
IL36RN,0.5596828576646103
MYO1B,0.5592663824459575
CS,0.5588183830313335
UBE2K,0.5587779214445329
EBNA1BP2,0.5579594745245201
C6orf132,0.5577108526713406
PDCD6IP,0.5576459086987356
PCNA,0.5570433844892394
NONO,0.5567798453648358
SPCS3,0.5563177458497862
PDIA4,0.5556496901326622
TRIP6,0.5556158059282809
TWF1,0.5554586711604863
DUT,0.5546877265765967
EFHD2,0.554685862401858
ERGIC3,0.5546120455032153
U2AF1L5,0.5543842342811705
UPP1,0.5542958020571841
MGEA5,0.5542930142571595
PICALM,0.5542872389963526
ATP6V1F,0.5541395417211071
AMD1,0.5535914829333887
APEH,0.5527174733332451
CSNK1G2,0.5523352887210072
PDPN,0.552167840129295
RAB6A,0.5521357348127081
ZBTB7A,0.5520938767354615
OPTN,0.5518489781249043
NDUFC2,0.5514340807763946
NCLN,0.5509587097542965
C19orf43,0.5506941931235869
C12orf57,0.5506478291720349
PDXK,0.5505713165447806
TMEM165,0.5503246832811675
SERINC2,0.5500388152848016
NOL7,0.5497102860534033
PRPF8,0.5496170691010968
CRISPLD2,0.5496141511379489
SNX17,0.5489661360517243
RAD23A,0.5487845210444848
EIF4H,0.5482122860602195
ATP6V0D1,0.5473389325059013
NOTCH2,0.5471012041663492
EMC4,0.5470137329685767
ST13,0.5469705025289232
CRIP2,0.5468571012383265
C19orf70,0.5466264154984067
FMOD,0.5464215710117722
TRIM28,0.5464099761073953
LITAF,0.5461140788400805
PRRX1,0.5460095764785413
LRP1,0.5457546495838671
BASP1,0.5457106485025377
MRPL57,0.5450888852409969
VPS35,0.5449266874336249
UBXN6,0.5448619309837455
NDUFA4L2,0.5448289465479899
SRSF7,0.5438088661688842
UBE2Z,0.5436611177017358
SSBP1,0.5433217049237119
UBE2N,0.543081386693266
ATP5G1,0.5429627672824638
IGFL1,0.5426653726211447
PPIF,0.5425677352788433
RAB13,0.5423099330028162
ESRP1,0.5423024439604471
PRPF40A,0.542297186243613
ARGLU1,0.5422442941772228
ARL8B,0.5419981140174613
NDUFB8,0.5417505667995144
GANAB,0.5410838147119575
HERPUD1,0.5406835479353438
SNRPG,0.5406808273879108
CTSL,0.5405586306375778
ADD1,0.5404536925404277
PPP4R1,0.5402743358732454
CD82,0.5401187844525109
DPP7,0.5399903685397265
MRPL27,0.5399314733530511
CARHSP1,0.539823339918986
TPSB2,0.539786126143885
MAT2A,0.5396711954612605
CXCL12,0.539336320358199
PAFAH1B1,0.5393041355276345
U2AF1,0.5392766571696231
PI16,0.5391449352960713
EIF2S1,0.5386628337352481
UQCRFS1,0.5385219010197564
BAG3,0.5382164428565676
OLA1,0.5373327071895663
CDA,0.5364587060761767
BRD4,0.5363792836271375
CYB5B,0.5359132358471289
HSPA4,0.535293847569172
LOR,0.5350284056849037
GTF3A,0.5341366680943413
NSFL1C,0.5337417414350225
LYPLA1,0.53341979814681
HNRNPUL2,0.5330503018733287
TRIP12,0.5329580490310856
SEMA3C,0.5329536514615776
PIEZO1,0.5328455196311143
CD46,0.5325240463955908
MALL,0.5324068669945199
IL13RA1,0.5320588221021046
ETS2,0.5316999654057405
CDKN1A,0.5312385753734618
RWDD1,0.5308085719974626
STMN1,0.5302977973459572
RRM1,0.5299496436553286
ATP6V1B2,0.529812456534201
NFIB,0.5295931859965751
KIF1C,0.5295504150011682
OCIAD1,0.5294077496062841
CTNNBIP1,0.5292620418580952
NELFE,0.5289506603846487
IVNS1ABP,0.5288621630791007
SQLE,0.5283152873794369
KLF4,0.5279068451942197
NGRN,0.5278615655735234
FOXP1,0.527699064586731
DNAJA1,0.5275599935295566
IFRD2,0.5274748999304724
CORO1C,0.5274099494941187
APH1A,0.5272656168961367
DAD1,0.5272519732547911
HSPD1,0.5266566611579712
ARF3,0.526564693830858
SHMT2,0.5265405121820652
RTFDC1,0.5264279447150546
FBLIM1,0.5259573022458727
NOMO2,0.5257694044748679
SDHA,0.5257086115364997
SSU72,0.5251379593071953
ATP5EP2,0.5250114610060951
RTCB,0.524927791430066
ACTR1A,0.5247740924901125
OCIAD2,0.5244758686186463
NCOA4,0.5242428570640403
PPIC,0.5241739345307381
TCP1,0.5236886962754836
NDFIP1,0.5236882567158992
TOMM22,0.5233717684122111
PRRC2A,0.5232349004078385
METAP2,0.5224704648189197
RANGAP1,0.5223936609775814
LUC7L3,0.5223161787880177
NDUFB11,0.5218855533132095
TPP1,0.5210378540568794
CHMP1A,0.5209522930202105
PDCD5,0.520590032321333
KLF10,0.5205114254394904
ARHGAP1,0.5202791479397688
ID3,0.5200832036157318
PHC2,0.5199493505307381
KIAA0930,0.5198208030485949
NFKBIA,0.5194936485233291
ADRM1,0.5192953003262053
TTC3,0.519194740283963
COMT,0.5190144902625621
NDUFA2,0.5188537024899035
PLVAP,0.5178825803446454
LTBP1,0.5175891251161399
PTOV1,0.5175363147347574
EIF4EBP2,0.5174853090221518
TSTA3,0.5171794285442656
UBE2E1,0.517169384298143
ANAPC16,0.5170863539671267
EMP3,0.5170789819383463
TBCA,0.5166602793908277
NUDC,0.5165580515040468
SEC11A,0.5164682605112625
RRAGA,0.5164355801430759
IL4R,0.5158950539910241
ANXA11,0.5158777296395096
MXRA7,0.5158228676346753
C1QBP,0.5155390242719098
RUNX1,0.5153393051679561
SLC35A4,0.5152348906097822
FAT1,0.5141528978302384
DYNC1I2,0.5136996800980426
NARS,0.513179966205398
TTLL12,0.5129757886690809
GRSF1,0.5128128013962152
MAPRE1,0.5125614505335195
TNFAIP1,0.5111852799178354
EHBP1L1,0.510940511174352
CASP4,0.5107142706679193
H1F0,0.5101945146622248
TPM2,0.5099766100972694
HP1BP3,0.5099150891483619
POLD2,0.5093761592708677
TLN1,0.5092082495326238
DPYSL2,0.5091548137218747
ANTXR1,0.5088909665825746
PRKDC,0.5088504658185489
NAP1L4,0.5087518066611906
G3BP2,0.5087382940464462
PITPNB,0.5086023333846339
RBM25,0.5082238585200926
TNKS1BP1,0.5080500242873928
NFKB1,0.5080408428283717
MFGE8,0.5078394388570296
BUB3,0.5076358204843193
NDUFV1,0.5075805432206353
HSPE1,0.507190391668026
MTCH2,0.5070716590676086
LAMB2,0.5055508671069382
C1QB,0.5052273021825892
NPTN,0.505179425393114
PCMT1,0.5045992847507363
TMOD3,0.5044564424168985
TNIP1,0.5044235085809468
NFE2L1,0.5043645953599191
CYFIP1,0.5039358731630622
RANBP1,0.5035000762698666
PRKAR2A,0.5034970123542856
OTUB1,0.5031803703268632
NPEPPS,0.503053996514603
HRAS,0.5030527799236064
SAP18,0.5030437087183757
RNPS1,0.5029161916367265
TGOLN2,0.5023271260622716
BAP1,0.5023113827634331
ABCF1,0.5021579329491845
B4GALT2,0.50214198569687
KHSRP,0.5016010224029718
TIMM17A,0.5015654049764405
FKBP2,0.501522159512272
HADHB,0.5011493526892552
CREG1,0.501068024100452
APEX1,0.5009213571023468
YY1,0.5004186641350882
HLA.DMB,0.5003448774581714
MAPK1IP1L,0.50013651242418
CA2,0.5000373633788121
BLCAP,0.4997824264184529
LMAN1,0.49951886129102957
SH3GL1,0.49909509121384843
CDC42SE1,0.4989943117001988
LTB4R,0.4987583734243121
RIOK3,0.498526986022264
HSPH1,0.4983942935995708
ITGA3,0.4981030006183694
MRPS7,0.49768558090293646
RALA,0.49761791107867726
VAT1,0.49712329626774154
CHCHD10,0.4970862568164898
MRPS16,0.49680512669860133
ADIPOR1,0.49622625578811624
CCNL2,0.4960490244360554
GLG1,0.4960369536566813
DAAM1,0.49602171149573576
ADAM15,0.495951926693419
GPI,0.4958164394395241
RNF213,0.49569552890117596
MRPL12,0.4956719388087459
CCT8,0.4955609686524663
GOLGA4,0.49555306267363347
FAM210B,0.49550572651999675
MICALL1,0.4953876970619555
EFEMP1,0.4953020222435724
FAM84A,0.49516292804519074
VPS28,0.49512114375829697
MMADHC,0.49467278128822906
SDHC,0.4945598961106989
RBMX,0.49445068335394987
TXN2,0.49443658364825693
PDAP1,0.4939849759322523
SNRNP200,0.4939829812736701
BNIP3L,0.49387785918171834
HES1,0.4934350721883458
H2AFV,0.49324008780500744
SLC7A1,0.4931944038546243
COPA,0.493110725323096
MYDGF,0.4929743872474361
LDLR,0.49296231168192745
EGFR,0.4915485554775655
NME4,0.49149798925053206
MAEA,0.4911988015403811
CUTA,0.4908183966547448
MYCBP2,0.4908102885480748
QKI,0.49065817594034783
SLC44A1,0.48963607361675887
STK11,0.48951470832161553
MAST4,0.48922336237221364
AIM1,0.48896312383034374
NXN,0.48874815615103734
CLUH,0.4887027827566428
ORMDL2,0.4886027941887347
UBQLN1,0.4884485318911391
TM4SF1,0.488246097642657
ADAM10,0.48815932998199335
OSTC,0.4880090978810724
PRCP,0.487644974142313
UBALD2,0.48748990168042533
SPTAN1,0.48724631429804083
MRPL28,0.4872132759319236
POLE4,0.48698369976108435
AKT1S1,0.486837988188922
LCP1,0.48666787418900737
RNF10,0.48651566667272556
AP3D1,0.4863706360885639
YIF1A,0.48631452226283534
RSL24D1,0.48617989449015514
COA3,0.4859312588706711
GID8,0.4857899429436946
FIS1,0.48554840582786807
BAG6,0.48550617095354376
PSMD13,0.48538390369407386
PAM,0.48503485988110107
RAB34,0.4847534126201213
LAMTOR4,0.4846984500571197
MARK3,0.48425970196921303
CNOT1,0.4840572662898247
TMCO1,0.4837306056492376
CELF1,0.4836549337533926
ETFB,0.4836382387292306
COPS6,0.4831897680283777
CHMP4B,0.4831420031949779
CHCHD1,0.4830242854771235
LRPAP1,0.4826285076259777
TPRG1L,0.4825680334836442
UBQLN2,0.4824501486211423
EPPK1,0.4822004266724681
TRMT112,0.4819023701430157
CLIC4,0.48160676078389814
ANAPC5,0.4814897451722464
MMP24.AS1,0.48107920207132565
EIF4A3,0.481029352012849
AHCY,0.480938745354185
RALBP1,0.48087248502188173
NFE2L2,0.4808345693626151
GTF2I,0.4808050849481134
H3F3C,0.4806794769173821
HMOX1,0.4806453362107277
EPS8L2,0.4806373389992888
TMEM30A,0.4802959606248811
SH3GLB1,0.4802893322232543
HNRNPH3,0.48025576765371475
TRAPPC3,0.47989077091414406
GATAD2A,0.4789645658275544
TCEAL4,0.4780424862902686
LAMB1,0.47801814610693627
LTBR,0.4772156347946221
VPS26A,0.476684593971794
C20orf24,0.47659463785736766
CST6,0.4764701366572585
DIAPH1,0.476355047884169
GARS,0.4756976396141463
HDAC1,0.4756730916286936
GNG11,0.47492851080089216
SLTM,0.4748943857848644
PPT1,0.4746251367032528
PTK7,0.47414885303437315
SNRNP70,0.474096475181398
RNF126,0.47395103622153895
SPCS2,0.47380925784047867
BMP1,0.47347969598821454
PRMT1,0.4734715846249994
MAPKAPK2,0.4734274290304705
PAFAH1B2,0.47338546447406543
SF3B2,0.4733834792150567
SOX4,0.4732476727457236
TSPAN4,0.47270974035788055
ST14,0.47244534597096854
VARS,0.4719451709298898
SSNA1,0.47174362796327923
NBEAL2,0.4717321385018873
ERP29,0.47167867264210783
WAC,0.4714105109505306
IDH2,0.47037379406639285
SNRPA,0.4702134035922439
SSFA2,0.4700864389884156
PXDN,0.4699611111932638
DARS,0.4694541615760879
WTAP,0.46941914461207707
EBP,0.46836280899233373
RAB5A,0.46833496015296866
ESYT1,0.46805416755624957
FAM120A,0.4679189571086934
GALNT1,0.4677331784357693
SGK1,0.4676657681482912
ENDOD1,0.4671836491698856
PMP22,0.4665026856919393
SRGN,0.4662092072482141
VCAN,0.46606795965934433
HARS,0.46582989994165125
PIGT,0.4655950650918168
SREBF2,0.4654093571747376
KPNA4,0.4652796859624765
UFC1,0.4645960773803935
NUCB1,0.4642836017571143
EIF3J,0.4633993866871919
CMIP,0.4633264264079514
SH3BGRL,0.4632562922424828
TIMP3,0.46310633763868286
NAA38,0.4630870211943491
TWF2,0.46273936728471954
PGRMC1,0.4626802382188917
ZNF706,0.46250403721798333
ARL4C,0.46240859836438636
SBNO2,0.46239618204583394
PPP2R2A,0.4623130616417389
TMEM43,0.46220041974293474
PLEKHJ1,0.4617229499268216
FBLN2,0.46132756609296954
UBE2V2,0.4605547979178018
WNT5A,0.4604313655306172
DUSP23,0.46001075343876485
SND1,0.4596910242065294
URI1,0.45944006173618585
NDUFA3,0.45914666174559404
SRSF6,0.45891955966092896
TCEB1,0.45885696984975544
DUSP3,0.45885087771723604
DNAJC5,0.45875520232004047
TAF15,0.4584642477974986
PSMD6,0.4583620172709424
TSPAN3,0.4583097309466229
ZFP36,0.4576267203353099
TMEM259,0.45753141924344154
BAIAP2,0.45742456052477
ADI1,0.45725575891255543
DHRS7,0.4568510360719747
AP1S1,0.45662083158528566
REXO2,0.4563392746379439
FAM98A,0.4562970989735316
TFAP2A,0.4561446619201575
TMEM147,0.4560055974747566
CCDC47,0.45594120696680435
NDUFA9,0.455296411098826
CARM1,0.4549997602126851
TOMM40,0.45491371234718536
LMF2,0.45462630341285903
DDX1,0.45454478431616396
ALKBH5,0.4543876001327638
PRKCDBP,0.4543110860992741
OXA1L,0.45413425115757433
MRPL20,0.45413341837016163
ACSL1,0.454063825259935
HCFC1R1,0.45402213820065096
RXRA,0.453975733468272
PPP1R18,0.4539502701222502
EHD1,0.4538967601757571
SNU13,0.45386815303011446
ATXN10,0.4537000355884334
DHX9,0.4534300042698715
RALB,0.4533377206384741
CHPF,0.45281130509660733
HMOX2,0.4524961346822069
MRPL23,0.45229314504474993
MAPK1,0.4521350497441576
CLDN1,0.45210148635881625
MARCH7,0.45182537598325717
STK17A,0.4517165092344316
BMP2K,0.45166667027781343
RREB1,0.45157660430432944
GNA15,0.451421874470466
ARL6IP5,0.451357098678682
SLC35F6,0.4508869597157895
AGPAT2,0.45082765526526813
ATRAID,0.45076445956399896
PGLS,0.45012527390919777
FAM83G,0.4496159883376384
SUCLG1,0.4495466026347994
FBXO9,0.44951680073181527
SEPT7,0.44903899652772394
PDLIM5,0.4487340807520001
ACOT7,0.448315291264594
CLIC3,0.4482565405747748
HSD17B12,0.4482419260388968
TIAL1,0.44823714760162975
SLC20A1,0.4480157343066291
CXCL9,0.44792166364607433
CCL19,0.44755063953482555
INTS1,0.44719000957560856
PITHD1,0.44707306728556456
CTDSP1,0.44707050320032415
MCTS1,0.44702863925142794
JAK1,0.44672040594433315
IFFO2,0.44653799656211146
MRPL14,0.4465032881064131
ACP5,0.4464833355502577
HLA.F,0.44611782003317446
STAT6,0.4458513968679684
LOXL2,0.4455176557087346
STARD7,0.44503137871425674
R3HDM4,0.44479107267118445
WIPI2,0.4446217691316115
CTNND1,0.4445426625674529
HMGCR,0.44449547239092013
KIAA0100,0.4444749443884322
ADAMTS2,0.44439103844150013
EIF4A2,0.4443495221287999
RBFOX2,0.4442991869191065
MAPK13,0.4439547832142438
ZFP91,0.44391581031265637
PPP1R13L,0.44390776694215683
COX14,0.44390223996824774
TLE3,0.4425289251206332
TSR3,0.4423049842531713
MFN2,0.4421928595776195
MFSD2B,0.44209034136490316
TSN,0.4420504811287716
LSP1,0.4420437690191316
THOC7,0.4419801129607965
PURB,0.44141585071453987
CCDC85B,0.44129490196112764
ACKR3,0.44129042386613937
GTF3C6,0.4410491350618814
REEP3,0.4409091075179198
TIMM23,0.44083446190254577
ADH5,0.4406881835681713
HLA.DQA1,0.44063303543143717
PSMC4,0.4403214330063356
SRPRB,0.43999295726122445
TCEAL9,0.4393586168522077
SIVA1,0.43929067352749657
GRK2,0.43923977049474683
CTR9,0.439091988450644
IPO7,0.43893998728090566
TMX2,0.4386726987134937
KDM2A,0.43835126976205024
MAPK3,0.4380019590110574
LIMK2,0.43768382131658645
CMPK1,0.4374786305013082
PLOD1,0.43745067720578995
RIN2,0.4373090302213928
REEP4,0.4369477927684784
UBE2E3,0.4367432469958501
CNN3,0.43673233840836595
NUMA1,0.43669694886598365
CBWD1,0.43659300973873266
EMD,0.43630670783239484
CD2BP2,0.4359884107399066
CAPZA2,0.4357918718003279
PLA2G2A,0.43550349961941603
N4BP2L2,0.4354461496140783
TAX1BP1,0.43527092986943705
LSM14A,0.43521727540141697
EGFL7,0.43508503455298625
RHOG,0.434964491683521
MFAP2,0.4348425272087388
GALNT6,0.4348256198430298
SEPHS2,0.43458980763491417
ACAA1,0.4343186888769762
ETFA,0.4343138753578363
YME1L1,0.43383104800684563
TARS,0.43381151798742495
DHX15,0.4338012870080424
LTBP2,0.43375894375490825
NCCRP1,0.4335118197398075
SCAF11,0.43329499360938734
SNAI2,0.4330757932355072
PLXND1,0.43303125632914485
SIRPA,0.43295386944286873
DCTN1,0.4327330940113162
SEC31A,0.43261164631571203
HNRNPH2,0.4325477949633504
PSMF1,0.432315413574904
MLEC,0.43228504342945995
AKR1B1,0.4321547161960444
NDUFA12,0.43212276063119337
ANKRD13A,0.43196012997469363
NDUFS8,0.4319214397264237
DENR,0.431860151793191
PAICS,0.43165044713494005
LSM2,0.43135917134928387
LAMA4,0.43102262756287657
ERBB2,0.43095263342884993
FOS,0.4308282419644444
SMARCC1,0.43072575197511953
PLXNB1,0.4307143073405651
CLIP1,0.43051901945708604
PSMA2,0.43029062045331035
CD276,0.430279549655338
PFKP,0.4301648072602338
SUGT1,0.4299698607465684
TARDBP,0.4296265534119101
ERGIC1,0.4295955705672305
STAU1,0.4294346484867548
MPRIP,0.4291261080529121
DNM1L,0.4287145607272126
EIF2S3,0.4280192521678296
TNFSF10,0.42798784693444014
PMVK,0.42752070715095825
MRPL17,0.4274896490603488
PML,0.4273618750816939
PABPN1,0.42734448103517886
IGFL2,0.42729964928812536
MFSD5,0.42718425442446145
CDC42EP1,0.4271397278304921
CAND1,0.4268890053576586
BECN1,0.42683159609306726
PQLC1,0.426778366456166
CCM2,0.4267303759096474
BHLHE40,0.42669270668696885
PPCS,0.42641662882751974
NAMPT,0.42622000662400233
GCN1,0.42619867462492145
PPP2CB,0.4260549954576603
RAB31,0.4260545163754596
ARCN1,0.4259908065594585
M6PR,0.42589557649481374
MAP3K12,0.42569739477622587
CTSH,0.4256794854307806
PIM3,0.42544352941659114
CSNK1A1,0.4254342604255834
CRCT1,0.42528702409950314
PUF60,0.42487073941341297
IGSF3,0.4245541969573261
FAM127A,0.42423898159273415
MCM7,0.4242324297199186
PRKCSH,0.42416939403343673
ITPR3,0.42405984533444935
IER5,0.4239732251311375
ASPH,0.423838441957109
CPSF3L,0.423488035773402
SMARCD2,0.4233809341707372
CPNE3,0.42330370379599513
TOR1AIP2,0.4232943949616508
ANKLE2,0.4231944283014102
IGFBP3,0.4231434401050703
CLPTM1,0.4229866839106509
NPLOC4,0.4229625304359079
NUTF2,0.42293101129745014
TMED7,0.42289182778127143
SEC63,0.42282532656330934
